order_id,DateKey,YearMonth,Year,MonthNumber,product_id,supplier_id,supplier_name,warehouse_id,category_name,abc_class,region,country_of_origin,quantity_ordered,unit_cost_gbp,total_cost_gbp,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,lead_time_performance
PO-000893,20250810,2025-08,2025,8,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,18.18,1418.04,22,AIR,74.1,False,DELIVERED,Late (>5d)
PO-000894,20250904,2025-09,2025,9,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,18.24,1313.28,20,AIR,68.4,False,DELIVERED,Late (>5d)
PO-000895,20251008,2025-10,2025,10,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,18.33,1429.74,20,AIR,74.1,False,DELIVERED,Late (>5d)
PO-000896,20251111,2025-11,2025,11,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,96,18.18,1745.28,15,AIR,91.2,False,DELIVERED,Slightly Late (<5d)
PO-000897,20251211,2025-12,2025,12,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,108,17.7,1911.6,16,AIR,102.6,False,DELIVERED,Slightly Late (<5d)
PO-000898,20240126,2024-01,2024,1,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,216,6.48,1399.68,4,ROAD,394.85,False,DELIVERED,Early (>5d)
PO-000899,20240310,2024-03,2024,3,PRD-00046,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,264,6.65,1755.6,3,ROAD,482.59,False,DELIVERED,Early (>5d)
PO-000900,20240428,2024-04,2024,4,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,264,6.66,1758.24,3,ROAD,482.59,False,DELIVERED,Early (>5d)
PO-000901,20240615,2024-06,2024,6,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,288,6.83,1967.04,2,ROAD,526.46,False,DELIVERED,Early (>5d)
PO-000902,20240802,2024-08,2024,8,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,288,6.65,1915.2,3,ROAD,526.46,False,DELIVERED,Early (>5d)
PO-000903,20240912,2024-09,2024,9,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,288,6.7,1929.6,2,ROAD,526.46,False,DELIVERED,Early (>5d)
PO-000904,20241025,2024-10,2024,10,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,312,6.68,2084.16,2,ROAD,570.34,False,DELIVERED,Early (>5d)
PO-000905,20241213,2024-12,2024,12,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,432,6.41,2769.12,3,ROAD,789.7,False,DELIVERED,Early (>5d)
PO-000906,20250122,2025-01,2025,1,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,216,6.5,1404.0,3,ROAD,394.85,False,DELIVERED,Early (>5d)
PO-000907,20250311,2025-03,2025,3,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,264,6.46,1705.44,2,ROAD,482.59,False,DELIVERED,Early (>5d)
PO-000908,20250422,2025-04,2025,4,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,264,6.5,1716.0,2,ROAD,482.59,False,DELIVERED,Early (>5d)
PO-000909,20250608,2025-06,2025,6,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,288,6.45,1857.6,2,ROAD,526.46,False,DELIVERED,Early (>5d)
PO-000910,20250728,2025-07,2025,7,PRD-00046,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,312,6.64,2071.68,2,ROAD,570.34,False,DELIVERED,Early (>5d)
PO-000911,20250913,2025-09,2025,9,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,288,6.52,1877.76,3,ROAD,526.46,False,DELIVERED,Early (>5d)
PO-000912,20251026,2025-10,2025,10,PRD-00046,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,312,6.67,2081.04,2,ROAD,570.34,False,DELIVERED,Early (>5d)
PO-000913,20251205,2025-12,2025,12,PRD-00046,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,432,6.44,2782.08,2,ROAD,789.7,False,DELIVERED,Early (>5d)
PO-000914,20240119,2024-01,2024,1,PRD-00047,SUP-002,EuroFast GmbH,WH-002,Cleaning Products,C,EUROPEAN,Germany,216,3.75,810.0,7,ROAD,769.18,False,DELIVERED,Early (>5d)
PO-000915,20240317,2024-03,2024,3,PRD-00047,SUP-002,EuroFast GmbH,WH-003,Cleaning Products,C,EUROPEAN,Germany,264,3.71,979.44,8,ROAD,940.1,False,DELIVERED,On Time
PO-000916,20240519,2024-05,2024,5,PRD-00047,SUP-002,EuroFast GmbH,WH-003,Cleaning Products,C,EUROPEAN,Germany,288,3.55,1022.4,9,ROAD,1025.57,False,DELIVERED,On Time
PO-000917,20240723,2024-07,2024,7,PRD-00047,SUP-002,EuroFast GmbH,WH-001,Cleaning Products,C,EUROPEAN,Germany,312,3.66,1141.92,9,ROAD,1111.03,False,DELIVERED,On Time
PO-000918,20240919,2024-09,2024,9,PRD-00047,SUP-002,EuroFast GmbH,WH-002,Cleaning Products,C,EUROPEAN,Germany,288,3.64,1048.32,10,ROAD,1025.57,False,DELIVERED,On Time
PO-000919,20241115,2024-11,2024,11,PRD-00047,SUP-002,EuroFast GmbH,WH-002,Cleaning Products,C,EUROPEAN,Germany,384,3.62,1390.08,9,ROAD,1367.42,False,DELIVERED,On Time
PO-000920,20250116,2025-01,2025,1,PRD-00047,SUP-002,EuroFast GmbH,WH-002,Cleaning Products,C,EUROPEAN,Germany,216,3.66,790.56,9,ROAD,769.18,False,DELIVERED,On Time
PO-000921,20250312,2025-03,2025,3,PRD-00047,SUP-002,EuroFast GmbH,WH-003,Cleaning Products,C,EUROPEAN,Germany,264,3.73,984.72,8,ROAD,940.1,False,DELIVERED,On Time
PO-000922,20250511,2025-05,2025,5,PRD-00047,SUP-002,EuroFast GmbH,WH-001,Cleaning Products,C,EUROPEAN,Germany,288,3.84,1105.92,7,ROAD,1025.57,False,DELIVERED,Early (>5d)
PO-000923,20250714,2025-07,2025,7,PRD-00047,SUP-002,EuroFast GmbH,WH-001,Cleaning Products,C,EUROPEAN,Germany,312,3.54,1104.48,9,ROAD,1111.03,False,DELIVERED,On Time
PO-000924,20250910,2025-09,2025,9,PRD-00047,SUP-002,EuroFast GmbH,WH-001,Cleaning Products,C,EUROPEAN,Germany,288,3.69,1062.72,7,ROAD,1025.57,False,DELIVERED,Early (>5d)
PO-000925,20251105,2025-11,2025,11,PRD-00047,SUP-002,EuroFast GmbH,WH-003,Cleaning Products,C,EUROPEAN,Germany,384,3.64,1397.76,9,ROAD,1367.42,False,DELIVERED,On Time
PO-000926,20251230,2025-12,2025,12,PRD-00047,SUP-002,EuroFast GmbH,WH-002,Cleaning Products,C,EUROPEAN,Germany,432,3.73,1611.36,8,ROAD,1538.35,False,IN_TRANSIT,On Time
PO-000927,20240127,2024-01,2024,1,PRD-00048,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,288,4.81,1385.28,2,ROAD,355.68,False,DELIVERED,Early (>5d)
PO-000928,20240313,2024-03,2024,3,PRD-00048,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,384,4.73,1816.32,3,ROAD,474.24,False,DELIVERED,Early (>5d)
PO-000929,20240423,2024-04,2024,4,PRD-00048,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,384,4.87,1870.08,2,ROAD,474.24,False,DELIVERED,Early (>5d)
PO-000930,20240602,2024-06,2024,6,PRD-00048,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,432,5.07,2190.24,2,ROAD,533.52,False,DELIVERED,Early (>5d)
PO-000931,20240722,2024-07,2024,7,PRD-00048,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,432,4.74,2047.68,2,ROAD,533.52,False,DELIVERED,Early (>5d)
PO-000932,20240904,2024-09,2024,9,PRD-00048,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,384,4.84,1858.56,2,ROAD,474.24,False,DELIVERED,Early (>5d)
PO-000933,20241015,2024-10,2024,10,PRD-00048,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,432,4.93,2129.76,2,ROAD,533.52,False,DELIVERED,Early (>5d)
PO-000934,20241203,2024-12,2024,12,PRD-00048,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,624,4.87,3038.88,3,ROAD,770.64,False,DELIVERED,Early (>5d)
PO-000935,20250115,2025-01,2025,1,PRD-00048,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,288,5.09,1465.92,3,ROAD,355.68,False,DELIVERED,Early (>5d)
PO-000936,20250303,2025-03,2025,3,PRD-00048,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,384,4.84,1858.56,3,ROAD,474.24,False,DELIVERED,Early (>5d)
PO-000937,20250414,2025-04,2025,4,PRD-00048,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,384,4.92,1889.28,3,ROAD,474.24,False,DELIVERED,Early (>5d)
PO-000938,20250525,2025-05,2025,5,PRD-00048,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,384,4.98,1912.32,3,ROAD,474.24,False,DELIVERED,Early (>5d)
PO-000939,20250714,2025-07,2025,7,PRD-00048,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,B,DOMESTIC,United Kingdom,432,5.0,2160.0,3,ROAD,533.52,False,DELIVERED,Early (>5d)
PO-000940,20250829,2025-08,2025,8,PRD-00048,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,432,5.02,2168.64,3,ROAD,533.52,False,DELIVERED,Early (>5d)
PO-000941,20251010,2025-10,2025,10,PRD-00048,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,B,DOMESTIC,United Kingdom,432,4.82,2082.24,2,ROAD,533.52,False,DELIVERED,Early (>5d)
PO-000942,20251126,2025-11,2025,11,PRD-00048,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,B,DOMESTIC,United Kingdom,528,4.78,2523.84,3,ROAD,652.08,False,DELIVERED,Early (>5d)
PO-000943,20240108,2024-01,2024,1,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.56,2027.52,2,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000944,20240210,2024-02,2024,2,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.4,1996.8,4,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000945,20240311,2024-03,2024,3,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.63,2040.96,2,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000946,20240413,2024-04,2024,4,PRD-00049,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.77,2067.84,2,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000947,20240510,2024-05,2024,5,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.64,2553.6,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000948,20240606,2024-06,2024,6,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.56,2534.4,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000949,20240707,2024-07,2024,7,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.79,2589.6,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000950,20240805,2024-08,2024,8,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.66,2558.4,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000951,20240901,2024-09,2024,9,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.64,2553.6,3,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000952,20240926,2024-09,2024,9,PRD-00049,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.7,2568.0,3,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000953,20241022,2024-10,2024,10,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.55,2532.0,3,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000954,20241118,2024-11,2024,11,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,288,10.41,2998.08,2,ROAD,921.02,False,DELIVERED,Early (>5d)
PO-000955,20241218,2024-12,2024,12,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,336,10.41,3497.76,4,ROAD,1074.53,False,DELIVERED,Early (>5d)
PO-000956,20250122,2025-01,2025,1,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.62,2039.04,4,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000957,20250219,2025-02,2025,2,PRD-00049,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.71,2056.32,4,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000958,20250319,2025-03,2025,3,PRD-00049,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.79,2071.68,3,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000959,20250418,2025-04,2025,4,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,192,10.94,2100.48,4,ROAD,614.02,False,DELIVERED,Early (>5d)
PO-000960,20250515,2025-05,2025,5,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,11.07,2656.8,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000961,20250617,2025-06,2025,6,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.97,2632.8,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000962,20250719,2025-07,2025,7,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.59,2541.6,3,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000963,20250817,2025-08,2025,8,PRD-00049,SUP-008,LocalPack Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.76,2582.4,2,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000964,20250914,2025-09,2025,9,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.74,2577.6,4,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000965,20251018,2025-10,2025,10,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.23,2455.2,3,ROAD,767.52,False,DELIVERED,Early (>5d)
PO-000966,20251117,2025-11,2025,11,PRD-00049,SUP-008,LocalPack Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,288,10.57,3044.16,3,ROAD,921.02,False,DELIVERED,Early (>5d)
PO-000967,20251212,2025-12,2025,12,PRD-00049,SUP-008,LocalPack Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,336,10.78,3622.08,2,ROAD,1074.53,False,DELIVERED,Early (>5d)
PO-000968,20240108,2024-01,2024,1,PRD-00050,SUP-001,BritGoods Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,168,9.95,1671.6,5,ROAD,566.5,False,DELIVERED,Early (>5d)
PO-000969,20240211,2024-02,2024,2,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,180,9.74,1753.2,5,ROAD,606.96,False,DELIVERED,Early (>5d)
PO-000970,20240308,2024-03,2024,3,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,204,9.81,2001.24,3,ROAD,687.89,False,DELIVERED,Early (>5d)
PO-000971,20240403,2024-04,2024,4,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,216,10.28,2220.48,3,ROAD,728.35,False,DELIVERED,Early (>5d)
PO-000972,20240505,2024-05,2024,5,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,228,9.77,2227.56,4,ROAD,768.82,False,DELIVERED,Early (>5d)
PO-000973,20240603,2024-06,2024,6,PRD-00050,SUP-001,BritGoods Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,240,9.9,2376.0,3,ROAD,809.28,False,DELIVERED,Early (>5d)
PO-000974,20240706,2024-07,2024,7,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,252,9.57,2411.64,3,ROAD,849.74,False,DELIVERED,Early (>5d)
PO-000975,20240807,2024-08,2024,8,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.18,2443.2,3,ROAD,809.28,False,DELIVERED,Early (>5d)
PO-000976,20240905,2024-09,2024,9,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,228,10.21,2327.88,5,ROAD,768.82,False,DELIVERED,Early (>5d)
PO-000977,20241006,2024-10,2024,10,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,252,10.01,2522.52,5,ROAD,849.74,False,DELIVERED,Early (>5d)
PO-000978,20241104,2024-11,2024,11,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,306,10.07,3081.42,3,ROAD,1031.83,False,DELIVERED,Early (>5d)
PO-000979,20241206,2024-12,2024,12,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,336,10.0,3360.0,4,ROAD,1132.99,False,DELIVERED,Early (>5d)
PO-000980,20250106,2025-01,2025,1,PRD-00050,SUP-001,BritGoods Ltd,WH-003,Cleaning Products,A,DOMESTIC,United Kingdom,168,10.12,1700.16,6,ROAD,566.5,False,DELIVERED,Early (>5d)
PO-000981,20250201,2025-02,2025,2,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,180,9.82,1767.6,6,ROAD,606.96,False,DELIVERED,Early (>5d)
PO-000982,20250308,2025-03,2025,3,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,204,9.98,2035.92,3,ROAD,687.89,False,DELIVERED,Early (>5d)
PO-000983,20250403,2025-04,2025,4,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,216,10.01,2162.16,5,ROAD,728.35,False,DELIVERED,Early (>5d)
PO-000984,20250429,2025-04,2025,4,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,216,10.34,2233.44,4,ROAD,728.35,False,DELIVERED,Early (>5d)
PO-000985,20250528,2025-05,2025,5,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,228,9.84,2243.52,4,ROAD,768.82,False,DELIVERED,Early (>5d)
PO-000986,20250701,2025-07,2025,7,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,252,10.25,2583.0,4,ROAD,849.74,False,DELIVERED,Early (>5d)
PO-000987,20250803,2025-08,2025,8,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,9.96,2390.4,4,ROAD,809.28,False,DELIVERED,Early (>5d)
PO-000988,20250831,2025-08,2025,8,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,240,10.19,2445.6,3,ROAD,809.28,False,DELIVERED,Early (>5d)
PO-000989,20251004,2025-10,2025,10,PRD-00050,SUP-001,BritGoods Ltd,WH-001,Cleaning Products,A,DOMESTIC,United Kingdom,252,10.39,2618.28,4,ROAD,849.74,False,DELIVERED,Early (>5d)
PO-000990,20251107,2025-11,2025,11,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,306,10.34,3164.04,5,ROAD,1031.83,False,DELIVERED,Early (>5d)
PO-000991,20251206,2025-12,2025,12,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,336,9.91,3329.76,3,ROAD,1132.99,False,DELIVERED,Early (>5d)
PO-000992,20251231,2025-12,2025,12,PRD-00050,SUP-001,BritGoods Ltd,WH-002,Cleaning Products,A,DOMESTIC,United Kingdom,336,10.28,3454.08,4,ROAD,1132.99,False,IN_TRANSIT,Early (>5d)
