order_id,product_id,supplier_id,warehouse_id,quantity_ordered,unit_cost_gbp,total_cost_gbp,order_date,expected_delivery_date,actual_delivery_date,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,supplier_name,country_of_origin,region,product_name,category_code,abc_class,unit_price_gbp,gross_margin_pct,origin_country,distance_km,emission_factor,weight_tonnes,carbon_kg_co2e,carbon_tonnes_co2e,carbon_per_unit_kg,reporting_period,scope_category,report_standard,defra_source,air_emission_factor,carbon_if_air_kg_co2e,carbon_saved_vs_air_kg
PO-000856,PRD-00044,SUP-004,WH-002,48,27.37,1313.76,2024-01-29,2024-03-01,2024-03-01,32,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000857,PRD-00044,SUP-004,WH-003,48,27.69,1329.12,2024-02-26,2024-03-26,2024-03-29,29,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000858,PRD-00044,SUP-004,WH-002,48,25.92,1244.16,2024-03-31,2024-04-23,2024-04-26,23,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000859,PRD-00044,SUP-004,WH-001,48,27.37,1313.76,2024-05-04,2024-06-03,2024-06-05,30,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000860,PRD-00044,SUP-004,WH-003,48,26.39,1266.72,2024-05-29,2024-06-24,2024-06-25,26,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000861,PRD-00044,SUP-004,WH-002,72,26.96,1941.12,2024-07-02,2024-07-22,2024-07-25,20,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000862,PRD-00044,SUP-004,WH-001,72,28.19,2029.68,2024-07-31,2024-08-24,2024-08-24,24,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000863,PRD-00044,SUP-004,WH-001,48,27.07,1299.36,2024-09-04,2024-09-27,2024-09-29,23,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000864,PRD-00044,SUP-004,WH-002,72,27.26,1962.72,2024-10-05,2024-10-27,2024-10-27,22,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000865,PRD-00044,SUP-004,WH-002,72,27.05,1947.6,2024-11-07,2024-11-28,2024-11-30,21,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000866,PRD-00044,SUP-004,WH-002,96,27.16,2607.36,2024-12-11,2025-01-01,2024-12-31,21,SEA,79.58,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.07958,14.0061,0.014006,0.145897,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,526.9788,512.9727
PO-000867,PRD-00044,SUP-004,WH-003,48,27.86,1337.28,2025-01-06,2025-01-31,2025-01-31,25,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000868,PRD-00044,SUP-004,WH-002,48,26.54,1273.92,2025-02-04,2025-02-25,2025-02-25,21,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000869,PRD-00044,SUP-004,WH-003,48,26.81,1286.88,2025-03-09,2025-04-02,2025-04-04,24,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000870,PRD-00044,SUP-004,WH-001,48,26.73,1283.04,2025-04-10,2025-05-10,2025-05-09,30,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000871,PRD-00044,SUP-004,WH-001,48,27.24,1307.52,2025-05-11,2025-06-05,2025-06-07,25,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000872,PRD-00044,SUP-004,WH-002,72,27.39,1972.08,2025-06-15,2025-07-05,2025-07-08,20,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000873,PRD-00044,SUP-004,WH-002,72,26.93,1938.96,2025-07-14,2025-08-06,2025-08-06,23,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000874,PRD-00044,SUP-004,WH-001,72,27.86,2005.92,2025-08-16,2025-09-23,2025-09-22,38,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000875,PRD-00044,SUP-004,WH-001,48,27.43,1316.64,2025-09-10,2025-10-03,2025-10-04,23,SEA,39.79,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.03979,7.003,0.007003,0.145896,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,263.4894,256.4864
PO-000876,PRD-00044,SUP-004,WH-001,72,26.85,1933.2,2025-10-14,2025-11-05,2025-11-04,22,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000877,PRD-00044,SUP-004,WH-002,72,28.15,2026.8,2025-11-08,2025-11-28,2025-11-28,20,SEA,59.69,False,DELIVERED,IndiaManufact Pvt,India,INTERCONTINENTAL,Personalised Mug Gift Box,SGF,A,44.49,38.7,India,11000.0,0.016,0.05969,10.5054,0.010505,0.145908,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,395.2672,384.7618
PO-000879,PRD-00045,SUP-007,WH-001,54,17.9,966.6,2024-01-20,2024-02-04,2024-02-07,15,AIR,51.3,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0513,169.8543,0.169854,3.14545,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,169.8543,0.0
PO-000880,PRD-00045,SUP-007,WH-001,60,17.56,1053.6,2024-02-18,2024-03-15,2024-03-16,26,AIR,57.0,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.057,188.727,0.188727,3.14545,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,188.727,0.0
PO-000881,PRD-00045,SUP-007,WH-002,66,17.95,1184.7,2024-03-19,2024-04-06,2024-04-07,18,AIR,62.7,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0627,207.5997,0.2076,3.14545,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,207.5997,0.0
PO-000882,PRD-00045,SUP-007,WH-002,72,17.67,1272.24,2024-04-17,2024-05-01,2024-05-04,14,AIR,68.4,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0684,226.4724,0.226472,3.14545,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,226.4724,0.0
PO-000883,PRD-00045,SUP-007,WH-003,72,18.42,1326.24,2024-05-12,2024-05-29,2024-05-28,17,AIR,68.4,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0684,226.4724,0.226472,3.14545,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,226.4724,0.0
PO-000884,PRD-00045,SUP-007,WH-003,78,18.37,1432.86,2024-06-12,2024-07-02,2024-07-04,20,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000885,PRD-00045,SUP-007,WH-001,78,18.3,1427.4,2024-07-10,2024-08-09,2024-08-10,30,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000886,PRD-00045,SUP-007,WH-001,78,18.77,1464.06,2024-08-05,2024-08-26,2024-08-26,21,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000887,PRD-00045,SUP-007,WH-001,72,17.84,1284.48,2024-09-01,2024-09-18,2024-09-19,17,AIR,68.4,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0684,226.4724,0.226472,3.14545,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,226.4724,0.0
PO-000888,PRD-00045,SUP-007,WH-002,78,18.57,1448.46,2024-10-06,2024-10-20,2024-10-19,14,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000889,PRD-00045,SUP-007,WH-002,96,18.5,1776.0,2024-11-10,2024-11-24,2024-11-23,14,AIR,91.2,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0912,301.9632,0.301963,3.14545,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,301.9632,0.0
PO-000890,PRD-00045,SUP-007,WH-001,108,18.62,2010.96,2024-12-10,2025-01-06,2025-01-06,27,AIR,102.6,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.1026,339.7086,0.339709,3.14545,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,339.7086,0.0
PO-000891,PRD-00045,SUP-007,WH-002,54,17.58,949.32,2025-01-08,2025-01-28,2025-01-27,20,AIR,51.3,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0513,169.8543,0.169854,3.14545,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,169.8543,0.0
PO-000892,PRD-00045,SUP-007,WH-003,60,18.38,1102.8,2025-02-08,2025-03-02,2025-03-05,22,AIR,57.0,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.057,188.727,0.188727,3.14545,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,188.727,0.0
PO-000893,PRD-00045,SUP-007,WH-001,66,18.18,1199.88,2025-03-05,2025-04-09,2025-04-10,35,SEA,62.7,True,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,6800.0,0.016,0.0627,6.8218,0.006822,0.103361,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,256.6687,249.8469
PO-000894,PRD-00045,SUP-007,WH-003,72,18.24,1313.28,2025-04-09,2025-04-29,2025-05-01,20,AIR,68.4,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0684,226.4724,0.226472,3.14545,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,226.4724,0.0
PO-000895,PRD-00045,SUP-007,WH-003,72,18.33,1319.76,2025-05-13,2025-06-02,2025-06-05,20,AIR,68.4,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0684,226.4724,0.226472,3.14545,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,226.4724,0.0
PO-000896,PRD-00045,SUP-007,WH-001,78,18.18,1418.04,2025-06-11,2025-06-26,2025-06-27,15,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000897,PRD-00045,SUP-007,WH-001,78,17.7,1380.6,2025-07-08,2025-07-24,2025-07-26,16,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000898,PRD-00045,SUP-007,WH-002,78,17.9,1396.2,2025-08-10,2025-09-04,2025-09-07,25,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000899,PRD-00045,SUP-007,WH-002,72,18.38,1323.36,2025-09-05,2025-09-28,2025-10-01,23,AIR,68.4,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0684,226.4724,0.226472,3.14545,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,226.4724,0.0
PO-000900,PRD-00045,SUP-007,WH-001,78,18.39,1434.42,2025-10-09,2025-10-30,2025-10-29,21,AIR,74.1,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0741,245.3451,0.245345,3.14545,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,245.3451,0.0
PO-000901,PRD-00045,SUP-007,WH-003,96,18.87,1811.52,2025-11-03,2025-11-17,2025-11-18,14,AIR,91.2,False,DELIVERED,USBrands Inc,United States,INTERCONTINENTAL,Festive Reed Diffuser,SGF,A,36.84,50.7,United States,5500.0,0.602,0.0912,301.9632,0.301963,3.14545,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,301.9632,0.0
PO-000903,PRD-00046,SUP-008,WH-003,216,6.7,1447.2,2024-01-11,2024-01-13,2024-01-12,2,ROAD,394.85,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.39485000000000003,9.8713,0.009871,0.0457,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,59.4249,49.5536
PO-000904,PRD-00046,SUP-008,WH-003,216,6.68,1442.88,2024-02-25,2024-02-27,2024-02-28,2,ROAD,394.85,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.39485000000000003,9.8713,0.009871,0.0457,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,59.4249,49.5536
PO-000905,PRD-00046,SUP-008,WH-003,264,6.41,1692.24,2024-04-13,2024-04-16,2024-04-17,3,ROAD,482.59,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.48258999999999996,12.0648,0.012065,0.0457,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,72.6298,60.565
PO-000906,PRD-00046,SUP-008,WH-001,288,6.5,1872.0,2024-05-27,2024-05-30,2024-06-01,3,ROAD,526.46,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.52646,13.1615,0.013162,0.0457,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,79.2322,66.0707
PO-000907,PRD-00046,SUP-008,WH-002,312,6.46,2015.52,2024-07-15,2024-07-17,2024-07-17,2,ROAD,570.34,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.5703400000000001,14.2585,0.014258,0.0457,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.8362,71.5777
PO-000908,PRD-00046,SUP-008,WH-002,288,6.5,1872.0,2024-09-01,2024-09-03,2024-09-03,2,ROAD,526.46,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.52646,13.1615,0.013162,0.0457,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,79.2322,66.0707
PO-000909,PRD-00046,SUP-008,WH-003,312,6.45,2012.4,2024-10-19,2024-10-21,2024-10-21,2,ROAD,570.34,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.5703400000000001,14.2585,0.014258,0.0457,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.8362,71.5777
PO-000910,PRD-00046,SUP-008,WH-002,384,6.64,2549.76,2024-11-29,2024-12-01,2024-12-04,2,ROAD,701.95,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.7019500000000001,17.5488,0.017549,0.0457,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,105.6435,88.0947
PO-000911,PRD-00046,SUP-008,WH-003,216,6.52,1408.32,2025-01-11,2025-01-14,2025-01-16,3,ROAD,394.85,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.39485000000000003,9.8713,0.009871,0.0457,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,59.4249,49.5536
PO-000912,PRD-00046,SUP-008,WH-002,264,6.67,1760.88,2025-03-01,2025-03-03,2025-03-02,2,ROAD,482.59,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.48258999999999996,12.0648,0.012065,0.0457,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,72.6298,60.565
PO-000913,PRD-00046,SUP-008,WH-002,264,6.44,1700.16,2025-04-10,2025-04-12,2025-04-11,2,ROAD,482.59,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.48258999999999996,12.0648,0.012065,0.0457,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,72.6298,60.565
PO-000914,PRD-00046,SUP-008,WH-003,288,6.76,1946.88,2025-05-28,2025-05-30,2025-05-29,2,ROAD,526.46,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.52646,13.1615,0.013162,0.0457,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,79.2322,66.0707
PO-000915,PRD-00046,SUP-008,WH-002,312,6.68,2084.16,2025-07-09,2025-07-11,2025-07-10,2,ROAD,570.34,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.5703400000000001,14.2585,0.014258,0.0457,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.8362,71.5777
PO-000916,PRD-00046,SUP-008,WH-003,288,6.39,1840.32,2025-08-25,2025-08-28,2025-08-31,3,ROAD,526.46,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.52646,13.1615,0.013162,0.0457,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,79.2322,66.0707
PO-000917,PRD-00046,SUP-008,WH-001,312,6.59,2056.08,2025-10-14,2025-10-17,2025-10-17,3,ROAD,570.34,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.5703400000000001,14.2585,0.014258,0.0457,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,85.8362,71.5777
PO-000918,PRD-00046,SUP-008,WH-003,384,6.55,2515.2,2025-11-30,2025-12-03,2025-12-06,3,ROAD,701.95,False,DELIVERED,LocalPack Ltd,United Kingdom,DOMESTIC,Professional Floor Cleaner 5L,CLN,B,7.9,16.8,United Kingdom,250.0,0.1,0.7019500000000001,17.5488,0.017549,0.0457,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,105.6435,88.0947
PO-000919,PRD-00047,SUP-002,WH-001,216,3.62,781.92,2024-01-09,2024-01-18,2024-01-21,9,ROAD,769.18,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Industrial Degreaser 2L,CLN,C,4.19,12.9,Germany,1100.0,0.1,0.76918,84.6098,0.08461,0.391712,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,509.351,424.7412
PO-000920,PRD-00047,SUP-002,WH-002,264,3.66,966.24,2024-03-07,2024-03-16,2024-03-16,9,ROAD,940.1,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Industrial Degreaser 2L,CLN,C,4.19,12.9,Germany,1100.0,0.1,0.9401,103.411,0.103411,0.391708,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,622.5342,519.1232
PO-000921,PRD-00047,SUP-002,WH-001,288,3.73,1074.24,2024-05-02,2024-05-10,2024-05-12,8,ROAD,1025.57,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Industrial Degreaser 2L,CLN,C,4.19,12.9,Germany,1100.0,0.1,1.0255699999999999,112.8127,0.112813,0.391711,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,679.1325,566.3198
PO-000922,PRD-00047,SUP-002,WH-003,288,3.84,1105.92,2024-06-30,2024-07-07,2024-07-07,7,ROAD,1025.57,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,Industrial Degreaser 2L,CLN,C,4.19,12.9,Germany,1100.0,0.1,1.0255699999999999,112.8127,0.112813,0.391711,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,679.1325,566.3198
